student_id,session_name,timestamp,session_id,file_path,language,typing_speed_wpm,latency_variance_ms,pause_ratio,backspace_rate,idle_ratio,focus_switches,compile_success_rate,session_fragmentation,anxiety_score,risk_level,timestamp_batch,window_focused,keystrokes_total,compile_attempts,survey_reported_stress,survey_reported_difficulty
0112510269,exam_session_2,2026-05-06 11:47:31,0112510269_111759,*q1.c,C/C++,0.96,30000.0,0.79,17.39,1.00,14,50.00,0.47,77,HIGH,2026-05-06_1147,TRUE,161,0,4,5
0112510269,exam_session_2,2026-05-06 11:48:01,0112510269_111759,*q1.c,C/C++,0.96,30000.0,0.78,17.39,1.00,14,50.00,0.47,77,HIGH,2026-05-06_1148,TRUE,161,0,4,5
0112510269,exam_session_2,2026-05-06 11:48:31,0112510269_111759,*q1.c,C/C++,0.89,30000.0,0.82,16.57,0.19,14,50.00,0.52,77,HIGH,2026-05-06_1148,TRUE,169,0,4,5
0112510269,exam_session_2,2026-05-06 11:49:01,0112510269_111759,*q1.c,C/C++,0.89,30000.0,0.80,16.57,1.00,14,50.00,0.52,77,HIGH,2026-05-06_1149,TRUE,169,0,4,5
0112510269,exam_session_2,2026-05-06 11:49:31,0112510269_111759,Unknown,Unknown,0.89,30000.0,0.79,16.57,1.00,15,50.00,0.51,77,HIGH,2026-05-06_1149,FALSE,169,0,4,5
0112510269,exam_session_2,2026-05-06 11:50:01,0112510269_111759,mid exam problem 1.c,C/C++,0.89,30000.0,0.78,16.57,1.00,23,50.00,0.50,77,HIGH,2026-05-06_1150,TRUE,169,0,4,5
0112510269,exam_session_2,2026-05-06 11:50:31,0112510269_111759,mid exam problem 1.c,C/C++,0.84,30000.0,0.82,15.82,0.64,27,50.00,0.55,76,HIGH,2026-05-06_1150,TRUE,177,0,4,5
0112510269,exam_session_2,2026-05-06 11:51:01,0112510269_111759,mid exam problem 1.c,C/C++,0.84,30000.0,0.80,15.82,1.00,27,50.00,0.54,76,HIGH,2026-05-06_1151,TRUE,177,0,4,5
0112510269,exam_session_2,2026-05-06 11:51:31,0112510269_111759,*q1.c,C/C++,0.80,25905.80,0.82,14.81,0.08,28,60.00,0.60,75,HIGH,2026-05-06_1151,TRUE,189,0,4,5
0112510269,exam_session_2,2026-05-06 11:52:01,0112510269_111759,*q1.c,C/C++,0.83,25922.09,0.81,15.38,0.22,28,50.00,0.59,75,HIGH,2026-05-06_1152,TRUE,195,0,4,5
0112510269,exam_session_2,2026-05-06 11:52:32,0112510269_111759,*q1.c,C/C++,1.08,20410.37,0.80,15.31,0.38,28,50.00,0.58,75,HIGH,2026-05-06_1152,TRUE,209,0,4,5
0112510269,exam_session_2,2026-05-06 11:53:02,0112510269_111759,*q1.c,C/C++,1.08,20410.37,0.79,15.31,1.00,28,50.00,0.57,75,HIGH,2026-05-06_1153,TRUE,209,0,4,5
0112510269,exam_session_2,2026-05-06 11:53:32,0112510269_111759,*q1.c,C/C++,1.08,20410.37,0.78,15.31,1.00,28,50.00,0.56,75,HIGH,2026-05-06_1153,TRUE,209,0,4,5
0112510269,exam_session_2,2026-05-06 11:54:02,0112510269_111759,*q2.c,C/C++,2.05,10615.37,0.80,13.20,0.00,34,60.00,0.61,73,HIGH,2026-05-06_1154,TRUE,250,0,4,5
0112510269,exam_session_2,2026-05-06 11:54:32,0112510269_111759,*q2.c,C/C++,6.59,982.56,0.79,12.37,0.06,34,60.00,0.60,72,HIGH,2026-05-06_1154,TRUE,283,0,4,5
0112510269,exam_session_2,2026-05-06 11:55:02,0112510269_111759,*q2.c,C/C++,6.86,2565.00,0.78,12.37,0.01,34,60.00,0.59,72,HIGH,2026-05-06_1155,TRUE,299,0,4,5
0112510269,exam_session_2,2026-05-06 11:55:32,0112510269_111759,*q2.c,C/C++,11.50,2722.12,0.77,11.78,0.18,34,60.00,0.59,72,HIGH,2026-05-06_1155,TRUE,314,0,4,5
0112510269,exam_session_2,2026-05-06 11:56:02,0112510269_111759,*q2.c,C/C++,8.96,3333.92,0.76,12.31,0.09,34,60.00,0.58,72,HIGH,2026-05-06_1156,TRUE,325,0,4,5
0112510269,exam_session_2,2026-05-06 11:56:32,0112510269_111759,*q2.c,C/C++,8.39,2879.33,0.75,11.76,0.37,34,60.00,0.57,72,HIGH,2026-05-06_1156,TRUE,340,0,4,5
0112510269,exam_session_2,2026-05-06 11:57:02,0112510269_111759,*q2.c,C/C++,7.14,3693.41,0.74,10.96,0.06,34,60.00,0.56,71,HIGH,2026-05-06_1157,TRUE,365,0,4,5
0112510269,exam_session_2,2026-05-06 11:57:32,0112510269_111759,*q2.c,C/C++,6.33,4129.90,0.73,10.72,0.05,34,60.00,0.56,71,HIGH,2026-05-06_1157,TRUE,373,0,4,5
0112510269,exam_session_2,2026-05-06 11:58:02,0112510269_111759,*q2.c,C/C++,6.21,3861.78,0.72,11.32,0.71,34,60.00,0.55,71,HIGH,2026-05-06_1158,TRUE,380,0,4,5
0112510269,exam_session_2,2026-05-06 11:58:32,0112510269_111759,*q2.c,C/C++,6.51,4021.19,0.71,10.90,0.04,34,60.00,0.54,71,HIGH,2026-05-06_1158,TRUE,413,0,4,5
0112510269,exam_session_2,2026-05-06 11:59:02,0112510269_111759,*q2.c,C/C++,6.51,4021.19,0.70,10.90,1.00,36,60.00,0.54,71,HIGH,2026-05-06_1159,TRUE,413,0,4,5
0112510269,exam_session_2,2026-05-06 11:59:32,0112510269_111759,*q2.c,C/C++,6.42,5810.96,0.71,10.54,0.48,43,60.00,0.58,71,HIGH,2026-05-06_1159,TRUE,427,0,4,5
0112510269,exam_session_2,2026-05-06 12:00:02,0112510269_111759,D:\0112510269\q2.exe,Unknown,6.14,5663.09,0.70,10.56,0.04,48,60.00,0.57,71,HIGH,2026-05-06_1200,FALSE,445,0,4,5
0112510269,exam_session_2,2026-05-06 12:00:32,0112510269_111759,*q2.c,C/C++,6.14,5663.09,0.69,10.56,1.00,52,60.00,0.56,71,HIGH,2026-05-06_1200,TRUE,445,0,4,5
0112510269,exam_session_2,2026-05-06 12:01:02,0112510269_111759,*q2.c,C/C++,4.89,8636.38,0.70,10.65,0.01,52,60.00,0.60,71,HIGH,2026-05-06_1201,TRUE,460,0,4,5
0112510269,exam_session_2,2026-05-06 12:01:32,0112510269_111759,q2.c,C/C++,5.31,7485.06,0.69,10.32,0.26,58,60.00,0.60,70,HIGH,2026-05-06_1201,TRUE,475,0,4,5
0112510269,exam_session_2,2026-05-06 12:02:02,0112510269_111759,q2.c,C/C++,5.31,7485.06,0.69,10.32,1.00,58,60.00,0.59,70,HIGH,2026-05-06_1202,TRUE,475,0,4,5
0112510269,exam_session_2,2026-05-06 12:02:32,0112510269_111759,q2.c,C/C++,5.31,7485.06,0.68,10.32,1.00,58,60.00,0.58,70,HIGH,2026-05-06_1202,TRUE,475,0,4,5
0112510269,exam_session_2,2026-05-06 12:03:02,0112510269_111759,q2.c,C/C++,5.31,7485.06,0.67,10.32,1.00,58,60.00,0.58,70,HIGH,2026-05-06_1203,TRUE,475,0,4,5
0112510269,exam_session_2,2026-05-06 12:03:32,0112510269_111759,*q2.c,C/C++,3.51,17706.26,0.71,10.88,0.35,59,60.00,0.61,71,HIGH,2026-05-06_1203,TRUE,478,0,4,5
0112510269,exam_session_2,2026-05-06 12:04:03,0112510269_111759,*q2.c,C/C++,3.51,17706.26,0.70,10.88,1.00,59,60.00,0.61,71,HIGH,2026-05-06_1204,TRUE,478,0,4,5
0112510269,exam_session_2,2026-05-06 12:04:33,0112510269_111759,q2.c,C/C++,3.25,18616.96,0.71,10.72,0.55,63,60.00,0.64,71,HIGH,2026-05-06_1204,TRUE,485,0,4,5
0112510269,exam_session_2,2026-05-06 12:05:03,0112510269_111759,q2.c,C/C++,3.25,18616.96,0.70,10.72,1.00,63,60.00,0.64,71,HIGH,2026-05-06_1205,TRUE,485,0,4,5
0112510269,exam_session_2,2026-05-06 12:05:33,0112510269_111759,q2.c,C/C++,3.25,18616.96,0.69,10.72,1.00,63,60.00,0.63,71,HIGH,2026-05-06_1205,TRUE,485,0,4,5
0112510269,exam_session_2,2026-05-06 12:06:03,0112510269_111759,q2.c,C/C++,2.73,20565.31,0.71,10.42,0.68,68,60.00,0.67,70,HIGH,2026-05-06_1206,TRUE,499,0,4,5
0112510269,exam_session_2,2026-05-06 12:06:33,0112510269_111759,D:\0112510269\q2.exe,Unknown,2.46,21391.29,0.72,10.36,0.01,72,60.00,0.70,70,HIGH,2026-05-06_1206,FALSE,502,0,4,5
0112510269,exam_session_2,2026-05-06 12:07:03,0112510269_111759,q2.c,C/C++,2.67,21438.22,0.72,10.14,0.90,73,60.00,0.69,70,HIGH,2026-05-06_1207,TRUE,513,0,4,5
0112510269,exam_session_2,2026-05-06 12:07:33,0112510269_111759,D:\0112510269\q2.exe,Unknown,2.58,14977.54,0.72,9.85,0.36,79,75.00,0.73,60,HIGH,2026-05-06_1207,FALSE,528,0,4,5
0112510269,exam_session_2,2026-05-06 12:08:03,0112510269_111759,*q2.c,C/C++,2.43,14244.27,0.72,9.83,0.34,81,75.00,0.76,60,HIGH,2026-05-06_1208,TRUE,529,0,4,5
0112510269,exam_session_2,2026-05-06 12:08:33,0112510269_111759,q2.c,C/C++,2.43,9316.67,0.72,9.58,0.61,88,75.00,0.75,60,HIGH,2026-05-06_1208,TRUE,543,0,4,5
0112510269,exam_session_2,2026-05-06 12:09:03,0112510269_111759,q3.c,C/C++,2.53,9831.31,0.71,9.67,0.61,97,75.00,0.74,60,HIGH,2026-05-06_1209,TRUE,548,0,4,5
0112510269,exam_session_2,2026-05-06 12:09:33,0112510269_111759,*q3.c,C/C++,2.49,7998.42,0.70,9.43,0.48,98,75.00,0.74,60,HIGH,2026-05-06_1209,TRUE,562,0,4,5
0112510269,exam_session_2,2026-05-06 12:10:03,0112510269_111759,*q3.c,C/C++,5.73,3067.17,0.69,9.14,0.03,98,75.00,0.73,60,HIGH,2026-05-06_1210,TRUE,602,0,4,5
0112510269,exam_session_2,2026-05-06 12:10:33,0112510269_111759,*q3.c,C/C++,8.79,1297.99,0.69,9.67,0.07,98,75.00,0.72,60,HIGH,2026-05-06_1210,TRUE,641,0,4,5
0112510269,exam_session_2,2026-05-06 12:11:03,0112510269_111759,*q3.c,C/C++,10.33,1376.63,0.68,9.64,0.88,98,75.00,0.72,60,HIGH,2026-05-06_1211,TRUE,643,0,4,5
0112510269,exam_session_2,2026-05-06 12:11:33,0112510269_111759,*q3.c,C/C++,10.33,1376.63,0.68,9.64,1.00,98,75.00,0.71,60,HIGH,2026-05-06_1211,TRUE,643,0,4,5
0112510269,exam_session_2,2026-05-06 12:12:03,0112510269_111759,*q3.c,C/C++,7.42,9039.98,0.69,9.70,0.32,98,75.00,0.74,60,HIGH,2026-05-06_1212,TRUE,660,0,4,5
0112510269,exam_session_2,2026-05-06 12:12:33,0112510269_111759,*q3.c,C/C++,8.11,9110.40,0.68,9.60,0.84,98,75.00,0.73,60,HIGH,2026-05-06_1212,TRUE,667,0,4,5
0112510269,exam_session_2,2026-05-06 12:13:03,0112510269_111759,*q3.c,C/C++,8.11,9110.40,0.68,9.60,1.00,98,75.00,0.73,60,HIGH,2026-05-06_1213,TRUE,667,0,4,5
0112510269,exam_session_2,2026-05-06 12:13:33,0112510269_111759,*q3.c,C/C++,5.51,12347.77,0.69,9.63,0.28,98,75.00,0.76,60,HIGH,2026-05-06_1213,TRUE,675,0,4,5
0112510269,exam_session_2,2026-05-06 12:14:03,0112510269_111759,*q3.c,C/C++,5.51,12347.77,0.68,9.63,1.00,98,75.00,0.75,60,HIGH,2026-05-06_1214,TRUE,675,0,4,5
0112510269,exam_session_2,2026-05-06 12:14:33,0112510269_111759,*q3.c,C/C++,5.51,12347.77,0.68,9.63,1.00,98,75.00,0.74,60,HIGH,2026-05-06_1214,TRUE,675,0,4,5
0112510269,exam_session_2,2026-05-06 12:15:03,0112510269_111759,*q3.c,C/C++,3.97,16579.86,0.69,9.48,0.16,98,75.00,0.77,60,HIGH,2026-05-06_1215,TRUE,686,0,4,5
0112510269,exam_session_2,2026-05-06 12:15:33,0112510269_111759,*q3.c,C/C++,3.97,16579.86,0.69,9.48,1.00,98,75.00,0.76,60,HIGH,2026-05-06_1215,TRUE,686,0,4,5
0112510269,exam_session_2,2026-05-06 12:16:04,0112510269_111759,*q3.c,C/C++,3.97,16579.86,0.68,9.48,1.00,98,75.00,0.76,60,HIGH,2026-05-06_1216,TRUE,686,0,4,5
0112510269,exam_session_2,2026-05-06 12:16:34,0112510269_111759,*q3.c,C/C++,3.97,16579.86,0.68,9.48,1.00,98,75.00,0.75,60,HIGH,2026-05-06_1216,TRUE,686,0,4,5
0112510269,exam_session_2,2026-05-06 12:17:04,0112510269_111759,*q3.c,C/C++,2.90,22477.83,0.70,9.61,0.40,98,75.00,0.78,60,HIGH,2026-05-06_1217,TRUE,687,0,4,5
0112510269,exam_session_2,2026-05-06 12:17:34,0112510269_111759,*q3.c,C/C++,2.90,22477.83,0.70,9.61,1.00,98,75.00,0.77,60,HIGH,2026-05-06_1217,TRUE,687,0,4,5
0112510269,exam_session_2,2026-05-06 12:18:04,0112510269_111759,*q3.c,C/C++,2.90,22477.83,0.69,9.61,1.00,98,75.00,0.77,60,HIGH,2026-05-06_1218,TRUE,687,0,4,5
0112510269,exam_session_2,2026-05-06 12:18:34,0112510269_111759,*q3.c,C/C++,2.34,23459.47,0.71,9.94,0.02,98,75.00,0.79,60,HIGH,2026-05-06_1218,TRUE,694,0,4,5
0112510269,exam_session_2,2026-05-06 12:19:04,0112510269_111759,*q3.c,C/C++,2.28,23441.69,0.70,10.25,0.01,98,60.00,0.79,70,HIGH,2026-05-06_1219,TRUE,712,0,4,5
0112510269,exam_session_2,2026-05-06 12:19:34,0112510269_111759,*q3.c,C/C++,2.27,22195.15,0.70,10.10,0.82,98,60.00,0.78,70,HIGH,2026-05-06_1219,TRUE,723,0,4,5
0112510269,exam_session_2,2026-05-06 12:20:04,0112510269_111759,*q3.c,C/C++,2.27,22195.15,0.69,10.10,1.00,98,60.00,0.77,70,HIGH,2026-05-06_1220,TRUE,723,0,4,5
0112510269,exam_session_2,2026-05-06 12:20:34,0112510269_111759,*q3.c,C/C++,2.33,8982.73,0.70,12.52,0.56,98,60.00,0.80,73,HIGH,2026-05-06_1220,TRUE,743,0,4,5
0112510269,exam_session_2,2026-05-06 12:21:04,0112510269_111759,*q3.c,C/C++,2.33,8982.73,0.70,12.52,1.00,98,60.00,0.79,73,HIGH,2026-05-06_1221,TRUE,743,0,4,5
0112510269,exam_session_2,2026-05-06 12:21:34,0112510269_111759,*q3.c,C/C++,2.09,12093.42,0.71,12.99,0.56,98,60.00,0.82,73,HIGH,2026-05-06_1221,TRUE,747,0,4,5
0112510269,exam_session_2,2026-05-06 12:22:04,0112510269_111759,*q3.c,C/C++,2.09,12093.42,0.70,12.99,1.00,98,60.00,0.81,73,HIGH,2026-05-06_1222,TRUE,747,0,4,5
0112510269,exam_session_2,2026-05-06 12:22:34,0112510269_111759,*q3.c,C/C++,1.88,14989.46,0.71,12.95,0.36,98,60.00,0.84,73,HIGH,2026-05-06_1222,TRUE,749,0,4,5
0112510269,exam_session_2,2026-05-06 12:23:04,0112510269_111759,*q3.c,C/C++,1.88,14989.46,0.71,12.95,1.00,98,60.00,0.83,73,HIGH,2026-05-06_1223,TRUE,749,0,4,5
0112510269,exam_session_2,2026-05-06 12:23:34,0112510269_111759,*q3.c,C/C++,1.88,14989.46,0.70,12.95,1.00,98,60.00,0.82,73,HIGH,2026-05-06_1223,TRUE,749,0,4,5
0112510269,exam_session_2,2026-05-06 12:24:04,0112510269_111759,*q3.c,C/C++,1.88,14989.46,0.70,12.95,1.00,98,60.00,0.82,73,HIGH,2026-05-06_1224,TRUE,749,0,4,5
0112510269,exam_session_2,2026-05-06 12:24:34,0112510269_111759,*q3.c,C/C++,1.58,22174.66,0.72,13.23,0.16,98,60.00,0.84,73,HIGH,2026-05-06_1224,TRUE,756,0,4,5
0112510269,exam_session_2,2026-05-06 12:25:04,0112510269_111759,*q3.c,C/C++,1.54,22371.54,0.72,13.14,0.01,98,60.00,0.83,73,HIGH,2026-05-06_1225,TRUE,761,0,4,5
0112510269,exam_session_2,2026-05-06 12:25:34,0112510269_111759,*q3.c,C/C++,1.87,20858.81,0.71,13.55,0.01,98,60.00,0.83,74,HIGH,2026-05-06_1225,TRUE,782,0,4,5
0112510269,exam_session_2,2026-05-06 12:26:04,0112510269_111759,*q3.c,C/C++,2.75,20835.19,0.71,13.56,0.82,98,60.00,0.82,74,HIGH,2026-05-06_1226,TRUE,789,0,4,5
0112510269,exam_session_2,2026-05-06 12:26:34,0112510269_111759,*q3.c,C/C++,2.64,19595.38,0.70,13.60,0.86,98,60.00,0.82,74,HIGH,2026-05-06_1226,TRUE,794,0,4,5
0112510269,exam_session_2,2026-05-06 12:27:04,0112510269_111759,*q3.c,C/C++,2.42,7852.39,0.71,13.61,0.09,98,60.00,0.84,74,HIGH,2026-05-06_1227,TRUE,801,0,4,5
0112510269,exam_session_2,2026-05-06 12:27:34,0112510269_111759,*q3.c,C/C++,2.42,7852.39,0.70,13.61,1.00,98,60.00,0.83,74,HIGH,2026-05-06_1227,TRUE,801,0,4,5
0112510269,exam_session_2,2026-05-06 12:28:05,0112510269_111759,*q3.c,C/C++,2.42,7852.39,0.70,13.61,1.00,98,60.00,0.83,74,HIGH,2026-05-06_1228,TRUE,801,0,4,5
0112510269,exam_session_2,2026-05-06 12:28:35,0112510269_111759,*q3.c,C/C++,2.19,11648.59,0.71,13.65,0.86,98,60.00,0.85,74,HIGH,2026-05-06_1228,TRUE,806,0,4,5
0112510269,exam_session_2,2026-05-06 12:29:05,0112510269_111759,*q3.c,C/C++,2.19,11648.59,0.70,13.65,1.00,98,60.00,0.84,74,HIGH,2026-05-06_1229,TRUE,806,0,4,5
0112510269,exam_session_2,2026-05-06 12:29:35,0112510269_111759,*q3.c,C/C++,2.19,11648.59,0.70,13.65,1.00,98,60.00,0.84,74,HIGH,2026-05-06_1229,TRUE,806,0,4,5
0112510269,exam_session_2,2026-05-06 12:30:05,0112510269_111759,*q3.c,C/C++,2.03,16148.87,0.71,13.85,0.01,98,60.00,0.86,74,HIGH,2026-05-06_1230,TRUE,823,0,4,5
0112510269,exam_session_2,2026-05-06 12:30:35,0112510269_111759,*q3.c,C/C++,2.02,16139.31,0.71,13.96,0.95,98,60.00,0.85,74,HIGH,2026-05-06_1230,TRUE,824,0,4,5
0112510269,exam_session_2,2026-05-06 12:31:05,0112510269_111759,*q3.c,C/C++,1.85,17260.87,0.71,13.91,0.02,98,60.00,0.88,74,HIGH,2026-05-06_1231,TRUE,827,0,4,5
0112510269,exam_session_2,2026-05-06 12:31:35,0112510269_111759,*q3.c,C/C++,1.94,16263.55,0.71,14.30,0.00,98,60.00,0.87,74,HIGH,2026-05-06_1231,TRUE,846,0,4,5
0112510269,exam_session_2,2026-05-06 12:32:05,0112510269_111759,*q3.c,C/C++,2.99,7057.30,0.70,13.92,0.10,98,60.00,0.86,74,HIGH,2026-05-06_1232,TRUE,869,0,4,5
0112510269,exam_session_2,2026-05-06 12:32:35,0112510269_111759,*q3.c,C/C++,2.84,7783.71,0.70,13.96,0.10,98,60.00,0.86,74,HIGH,2026-05-06_1232,TRUE,874,0,4,5
0112510269,exam_session_2,2026-05-06 12:33:05,0112510269_111759,*q3.c,C/C++,2.79,3899.26,0.69,14.04,0.80,98,60.00,0.85,74,HIGH,2026-05-06_1233,TRUE,876,0,4,5
0112510269,exam_session_2,2026-05-06 12:33:35,0112510269_111759,*q3.c,C/C++,2.79,3899.26,0.69,14.04,1.00,98,60.00,0.85,74,HIGH,2026-05-06_1233,TRUE,876,0,4,5
0112510269,exam_session_2,2026-05-06 12:34:05,0112510269_111759,*q3.c,C/C++,2.39,9757.80,0.70,13.96,0.07,98,60.00,0.87,74,HIGH,2026-05-06_1234,TRUE,888,0,4,5
0112510269,exam_session_2,2026-05-06 12:34:35,0112510269_111759,*q3.c,C/C++,4.21,9829.18,0.69,14.00,0.11,98,60.00,0.86,74,HIGH,2026-05-06_1234,TRUE,914,0,4,5
0112510269,exam_session_2,2026-05-06 12:35:05,0112510269_111759,*q3.c,C/C++,4.21,9829.18,0.69,14.00,1.00,98,60.00,0.86,74,HIGH,2026-05-06_1235,TRUE,914,0,4,5
0112510269,exam_session_2,2026-05-06 12:35:35,0112510269_111759,*q3.c,C/C++,4.21,9829.18,0.68,14.00,1.00,98,60.00,0.85,74,HIGH,2026-05-06_1235,TRUE,914,0,4,5
0112510269,exam_session_2,2026-05-06 12:36:05,0112510269_111759,q3.c,C/C++,3.31,15051.74,0.70,14.10,0.33,101,60.00,0.87,74,HIGH,2026-05-06_1236,TRUE,915,0,4,5
0112510269,exam_session_2,2026-05-06 12:36:35,0112510269_111759,q3.c,C/C++,3.31,15051.74,0.69,14.10,1.00,101,60.00,0.87,74,HIGH,2026-05-06_1236,TRUE,915,0,4,5
0112510269,exam_session_2,2026-05-06 12:37:05,0112510269_111759,q3.c,C/C++,3.31,15051.74,0.69,14.10,1.00,101,60.00,0.86,74,HIGH,2026-05-06_1237,TRUE,915,0,4,5
0112510269,exam_session_2,2026-05-06 12:37:35,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.70,14.19,0.26,102,60.00,0.88,74,HIGH,2026-05-06_1237,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:38:05,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.70,14.19,1.00,102,60.00,0.87,74,HIGH,2026-05-06_1238,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:38:35,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.70,14.19,1.00,102,60.00,0.87,74,HIGH,2026-05-06_1238,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:39:05,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.69,14.19,1.00,102,60.00,0.86,74,HIGH,2026-05-06_1239,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:39:35,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.69,14.19,1.00,102,60.00,0.86,74,HIGH,2026-05-06_1239,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:40:06,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.68,14.19,1.00,102,60.00,0.85,74,HIGH,2026-05-06_1240,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:40:36,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.68,14.19,1.00,102,60.00,0.85,74,HIGH,2026-05-06_1240,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:41:06,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.67,14.19,1.00,102,60.00,0.84,74,HIGH,2026-05-06_1241,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:41:36,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.67,14.19,1.00,102,60.00,0.84,74,HIGH,2026-05-06_1241,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:42:06,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.67,14.19,1.00,102,60.00,0.83,74,HIGH,2026-05-06_1242,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:42:36,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.66,14.19,1.00,102,60.00,0.83,74,HIGH,2026-05-06_1242,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:43:06,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.66,14.19,1.00,102,60.00,0.82,74,HIGH,2026-05-06_1243,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:43:36,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.66,14.19,1.00,102,60.00,0.82,74,HIGH,2026-05-06_1243,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:44:06,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.65,14.19,1.00,102,60.00,0.81,74,HIGH,2026-05-06_1244,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:44:36,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.65,14.19,1.00,102,60.00,0.81,74,HIGH,2026-05-06_1244,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:45:06,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.64,14.19,1.00,102,60.00,0.80,74,HIGH,2026-05-06_1245,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:45:36,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.64,14.19,1.00,102,60.00,0.80,74,HIGH,2026-05-06_1245,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:46:06,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.64,14.19,1.00,102,60.00,0.79,74,HIGH,2026-05-06_1246,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:46:36,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.63,14.19,1.00,102,60.00,0.79,74,HIGH,2026-05-06_1246,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:47:06,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.63,14.19,1.00,102,60.00,0.79,74,HIGH,2026-05-06_1247,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:47:36,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.63,14.19,1.00,102,60.00,0.78,74,HIGH,2026-05-06_1247,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:48:06,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.62,14.19,1.00,102,60.00,0.78,74,HIGH,2026-05-06_1248,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:48:36,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.62,14.19,1.00,102,60.00,0.77,74,HIGH,2026-05-06_1248,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:49:06,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.62,14.19,1.00,102,60.00,0.77,74,HIGH,2026-05-06_1249,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:49:36,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.61,14.19,1.00,102,60.00,0.76,74,HIGH,2026-05-06_1249,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:50:06,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.61,14.19,1.00,102,60.00,0.76,74,HIGH,2026-05-06_1250,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:50:36,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.61,14.19,1.00,102,60.00,0.76,74,HIGH,2026-05-06_1250,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:51:06,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.60,14.19,1.00,102,60.00,0.75,74,HIGH,2026-05-06_1251,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:51:36,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.60,14.19,1.00,102,60.00,0.75,74,HIGH,2026-05-06_1251,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:52:07,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.60,14.19,1.00,102,60.00,0.74,74,HIGH,2026-05-06_1252,TRUE,916,0,4,5
0112510269,exam_session_2,2026-05-06 12:52:37,0112510269_111759,*q3.c,C/C++,2.66,19465.63,0.59,14.19,1.00,102,60.00,0.74,74,HIGH,2026-05-06_1252,TRUE,916,0,4,5
